episode,timestep,reward,steps,success
25389,2478904,309.88,112,1
25390,2478964,258.4,60,1
25391,2479080,313.8399,116,1
25392,2479128,246.52,48,1
25393,2479224,294.04,96,1
25394,2479356,329.6799,132,1
25395,2479416,258.4,60,1
25396,2479484,266.32,68,1
25397,2479536,250.48,52,1
25398,2479624,286.12,88,1
25399,2479724,298.0,100,1
25400,2479844,317.7999,120,1
25401,2479980,333.64,136,1
25402,2480120,337.6,140,1
25403,2480236,313.8399,116,1
25404,2480312,274.24,76,1
25405,2480444,329.6799,132,1
25406,2480500,254.44,56,1
25407,2480596,294.04,96,1
25408,2480720,321.7599,124,1
25409,2480804,282.16,84,1
25410,2480880,274.24,76,1
25411,2480964,282.16,84,1
25412,2481072,305.92,108,1
25413,2481184,309.88,112,1
25414,2481236,250.48,52,1
25415,2481316,278.2,80,1
25416,2481424,305.92,108,1
25417,2481564,337.6,140,1
25418,2481692,325.7199,128,1
25419,2481740,246.52,48,1
25420,2481824,282.16,84,1
25421,2481904,278.2,80,1
25422,2482000,294.04,96,1
25423,2482124,321.7599,124,1
25424,2482196,270.28,72,1
25425,2482268,270.28,72,1
25426,2482324,254.44,56,1
25427,2482408,282.16,84,1
25428,2482500,290.08,92,1
25429,2482600,298.0,100,1
25430,2482724,321.7599,124,1
25431,2482808,282.16,84,1
25432,2482908,298.0,100,1
25433,2483028,317.7999,120,1
25434,2483108,278.2,80,1
25435,2483168,258.4,60,1
25436,2483324,353.4401,156,1
25437,2483396,270.28,72,1
25438,2483520,321.7599,124,1
25439,2483632,309.88,112,1
25440,2483692,258.4,60,1
25441,2483808,313.8399,116,1
25442,2483856,246.52,48,1
25443,2483952,294.04,96,1
25444,2484084,329.6799,132,1
25445,2484144,258.4,60,1
25446,2484212,266.32,68,1
25447,2484264,250.48,52,1
25448,2484352,286.12,88,1
25449,2484452,298.0,100,1
25450,2484572,317.7999,120,1
25451,2484708,333.64,136,1
25452,2484848,337.6,140,1
25453,2484964,313.8399,116,1
25454,2485040,274.24,76,1
25455,2485172,329.6799,132,1
25456,2485228,254.44,56,1
25457,2485324,294.04,96,1
25458,2485448,321.7599,124,1
25459,2485532,282.16,84,1
25460,2485608,274.24,76,1
25461,2485692,282.16,84,1
25462,2485800,305.92,108,1
25463,2485912,309.88,112,1
25464,2485964,250.48,52,1
25465,2486044,278.2,80,1
25466,2486152,305.92,108,1
25467,2486292,337.6,140,1
25468,2486420,325.7199,128,1
25469,2486468,246.52,48,1
25470,2486552,282.16,84,1
25471,2486632,278.2,80,1
25472,2486728,294.04,96,1
25473,2486852,321.7599,124,1
25474,2486924,270.28,72,1
25475,2486996,270.28,72,1
25476,2487052,254.44,56,1
25477,2487136,282.16,84,1
25478,2487228,290.08,92,1
25479,2487328,298.0,100,1
25480,2487452,321.7599,124,1
25481,2487536,282.16,84,1
25482,2487636,298.0,100,1
25483,2487756,317.7999,120,1
25484,2487836,278.2,80,1
25485,2487896,258.4,60,1
25486,2488052,353.4401,156,1
25487,2488124,270.28,72,1
25488,2488248,321.7599,124,1
25489,2488360,309.88,112,1
25490,2488420,258.4,60,1
25491,2488536,313.8399,116,1
25492,2488584,246.52,48,1
25493,2488680,294.04,96,1
25494,2488812,329.6799,132,1
25495,2488872,258.4,60,1
25496,2488940,266.32,68,1
25497,2488992,250.48,52,1
25498,2489080,286.12,88,1
25499,2489180,298.0,100,1
25500,2489300,317.7999,120,1
25501,2489436,333.64,136,1
25502,2489576,337.6,140,1
25503,2489692,313.8399,116,1
25504,2489768,274.24,76,1
25505,2489900,329.6799,132,1
25506,2489956,254.44,56,1
25507,2490052,294.04,96,1
25508,2490176,321.7599,124,1
25509,2490260,282.16,84,1
25510,2490336,274.24,76,1
25511,2490420,282.16,84,1
25512,2490528,305.92,108,1
25513,2490640,309.88,112,1
25514,2490692,250.48,52,1
25515,2490772,278.2,80,1
25516,2490880,305.92,108,1
25517,2491020,337.6,140,1
25518,2491148,325.7199,128,1
25519,2491196,246.52,48,1
25520,2491280,282.16,84,1
25521,2491360,278.2,80,1
25522,2491456,294.04,96,1
25523,2491580,321.7599,124,1
25524,2491652,270.28,72,1
25525,2491724,270.28,72,1
25526,2491780,254.44,56,1
25527,2491864,282.16,84,1
25528,2491956,290.08,92,1
25529,2492056,298.0,100,1
25530,2492180,321.7599,124,1
25531,2492264,282.16,84,1
25532,2492364,298.0,100,1
25533,2492484,317.7999,120,1
25534,2492564,278.2,80,1
25535,2492624,258.4,60,1
25536,2492780,353.4401,156,1
25537,2492852,270.28,72,1
25538,2492976,321.7599,124,1
25539,2493088,309.88,112,1
25540,2493148,258.4,60,1
25541,2493264,313.8399,116,1
25542,2493312,246.52,48,1
25543,2493408,294.04,96,1
25544,2493540,329.6799,132,1
25545,2493600,258.4,60,1
25546,2493668,266.32,68,1
25547,2493720,250.48,52,1
25548,2493808,286.12,88,1
25549,2493908,298.0,100,1
25550,2494028,317.7999,120,1
25551,2494164,333.64,136,1
25552,2494304,337.6,140,1
25553,2494420,313.8399,116,1
25554,2494496,274.24,76,1
25555,2494628,329.6799,132,1
25556,2494684,254.44,56,1
25557,2494780,294.04,96,1
25558,2494904,321.7599,124,1
25559,2494988,282.16,84,1
25560,2495064,274.24,76,1
25561,2495148,282.16,84,1
25562,2495256,305.92,108,1
25563,2495368,309.88,112,1
25564,2495420,250.48,52,1
25565,2495500,278.2,80,1
25566,2495608,305.92,108,1
25567,2495748,337.6,140,1
25568,2495876,325.7199,128,1
25569,2495924,246.52,48,1
25570,2496008,282.16,84,1
25571,2496088,278.2,80,1
25572,2496184,294.04,96,1
25573,2496308,321.7599,124,1
25574,2496380,270.28,72,1
25575,2496452,270.28,72,1
25576,2496508,254.44,56,1
25577,2496592,282.16,84,1
25578,2496684,290.08,92,1
25579,2496784,298.0,100,1
25580,2496908,321.7599,124,1
25581,2496992,282.16,84,1
25582,2497092,298.0,100,1
25583,2497212,317.7999,120,1
25584,2497292,278.2,80,1
25585,2497352,258.4,60,1
25586,2497508,353.4401,156,1
25587,2497580,270.28,72,1
25588,2497704,321.7599,124,1
25589,2497816,309.88,112,1
25590,2497878,258.38,62,1
25591,2497994,313.8399,116,1
25592,2498042,246.52,48,1
25593,2498138,294.04,96,1
25594,2498270,329.6799,132,1
25595,2498330,258.4,60,1
25596,2498398,266.32,68,1
25597,2498450,250.48,52,1
25598,2498538,286.12,88,1
25599,2498638,298.0,100,1
25600,2498758,317.7999,120,1
25601,2498894,333.64,136,1
25602,2499034,337.6,140,1
25603,2499150,313.8399,116,1
25604,2499226,274.24,76,1
25605,2499358,329.6799,132,1
25606,2499414,254.44,56,1
25607,2499510,294.04,96,1
25608,2499634,321.7599,124,1
25609,2499718,282.16,84,1
25610,2499794,274.24,76,1
25611,2499878,282.16,84,1
25612,2499986,305.92,108,1
25613,2500098,309.88,112,1
25614,2500150,250.48,52,1
25615,2500230,278.2,80,1
25616,2500338,305.92,108,1
25617,2500478,337.6,140,1
25618,2500606,325.7199,128,1
25619,2500654,246.52,48,1
25620,2500738,282.16,84,1
25621,2500818,278.2,80,1
25622,2500914,294.04,96,1
25623,2501038,321.7599,124,1
25624,2501110,270.28,72,1
25625,2501182,270.28,72,1
25626,2501238,254.44,56,1
25627,2501322,282.16,84,1
25628,2501414,290.08,92,1
25629,2501514,298.0,100,1
25630,2501638,321.7599,124,1
25631,2501722,282.16,84,1
25632,2501822,298.0,100,1
25633,2501942,317.7999,120,1
25634,2502022,278.2,80,1
25635,2502082,258.4,60,1
25636,2502238,353.4401,156,1
25637,2502310,270.28,72,1
25638,2502434,321.7599,124,1
25639,2502546,309.88,112,1
25640,2502606,258.4,60,1
25641,2502722,313.8399,116,1
25642,2502770,246.52,48,1
25643,2502866,294.04,96,1
25644,2502998,329.6799,132,1
25645,2503058,258.4,60,1
25646,2503126,266.32,68,1
25647,2503178,250.48,52,1
25648,2503266,286.12,88,1
25649,2503366,298.0,100,1
25650,2503486,317.7999,120,1
25651,2503622,333.64,136,1
25652,2503762,337.6,140,1
25653,2503878,313.8399,116,1
25654,2503954,274.24,76,1
25655,2504086,329.6799,132,1
25656,2504142,254.44,56,1
25657,2504238,294.04,96,1
25658,2504362,321.7599,124,1
25659,2504446,282.16,84,1
25660,2504522,274.24,76,1
25661,2504606,282.16,84,1
25662,2504714,305.92,108,1
25663,2504826,309.88,112,1
25664,2504878,250.48,52,1
25665,2504958,278.2,80,1
25666,2505066,305.92,108,1
25667,2505206,337.6,140,1
25668,2505334,325.7199,128,1
25669,2505382,246.52,48,1
25670,2505466,282.16,84,1
25671,2505546,278.2,80,1
25672,2505642,294.04,96,1
25673,2505766,321.7599,124,1
25674,2505838,270.28,72,1
25675,2505910,270.28,72,1
25676,2505966,254.44,56,1
25677,2506050,282.16,84,1
25678,2506142,290.08,92,1
25679,2506242,298.0,100,1
25680,2506366,321.7599,124,1
25681,2506450,282.16,84,1
25682,2506550,298.0,100,1
25683,2506670,317.7999,120,1
25684,2506750,278.2,80,1
25685,2506810,258.4,60,1
25686,2506966,353.4401,156,1
25687,2507038,270.28,72,1
25688,2507162,321.7599,124,1
25689,2507274,309.88,112,1
25690,2507334,258.4,60,1
25691,2507450,313.8399,116,1
25692,2507498,246.52,48,1
25693,2507594,294.04,96,1
25694,2507726,329.6799,132,1
25695,2507786,258.4,60,1
25696,2507854,266.32,68,1
25697,2507906,250.48,52,1
25698,2507994,286.12,88,1
25699,2508094,298.0,100,1
25700,2508214,317.7999,120,1
25701,2508350,333.64,136,1
25702,2508490,337.6,140,1
25703,2508606,313.8399,116,1
25704,2508682,274.24,76,1
25705,2508814,329.6799,132,1
25706,2508870,254.44,56,1
25707,2508966,294.04,96,1
25708,2509090,321.7599,124,1
25709,2509174,282.16,84,1
25710,2509250,274.24,76,1
25711,2509334,282.16,84,1
25712,2509442,305.92,108,1
25713,2509554,309.88,112,1
25714,2509606,250.48,52,1
25715,2509686,278.2,80,1
25716,2509794,305.92,108,1
25717,2509934,337.6,140,1
25718,2510062,325.7199,128,1
25719,2510110,246.52,48,1
25720,2510194,282.16,84,1
25721,2510274,278.2,80,1
25722,2510370,294.04,96,1
25723,2510494,321.7599,124,1
25724,2510566,270.28,72,1
25725,2510638,270.28,72,1
25726,2510694,254.44,56,1
25727,2510778,282.16,84,1
25728,2510870,290.08,92,1
25729,2510970,298.0,100,1
25730,2511094,321.7599,124,1
25731,2511178,282.16,84,1
25732,2511278,298.0,100,1
25733,2511398,317.7999,120,1
25734,2511478,278.2,80,1
25735,2511538,258.4,60,1
25736,2511694,353.4401,156,1
25737,2511766,270.28,72,1
25738,2511890,321.7599,124,1
25739,2512002,309.88,112,1
25740,2512062,258.4,60,1
25741,2512178,313.8399,116,1
25742,2512226,246.52,48,1
25743,2512322,294.04,96,1
25744,2512454,329.6799,132,1
25745,2512514,258.4,60,1
25746,2512582,266.32,68,1
25747,2512634,250.48,52,1
25748,2512722,286.12,88,1
25749,2512822,298.0,100,1
25750,2512942,317.7999,120,1
25751,2513078,333.64,136,1
25752,2513218,337.6,140,1
25753,2513334,313.8399,116,1
25754,2513410,274.24,76,1
25755,2513542,329.6799,132,1
25756,2513598,254.44,56,1
25757,2513694,294.04,96,1
25758,2513818,321.7599,124,1
25759,2513902,282.16,84,1
25760,2513978,274.24,76,1
25761,2514062,282.16,84,1
25762,2514170,305.92,108,1
25763,2514282,309.88,112,1
25764,2514334,250.48,52,1
25765,2514414,278.2,80,1
25766,2514522,305.92,108,1
25767,2514662,337.6,140,1
25768,2514790,325.7199,128,1
25769,2514838,246.52,48,1
25770,2514922,282.16,84,1
25771,2515002,278.2,80,1
25772,2515098,294.04,96,1
25773,2515222,321.7599,124,1
25774,2515294,270.28,72,1
25775,2515366,270.28,72,1
25776,2515422,254.44,56,1
25777,2515506,282.16,84,1
25778,2515598,290.08,92,1
25779,2515698,298.0,100,1
25780,2515822,321.7599,124,1
25781,2515906,282.16,84,1
25782,2516006,298.0,100,1
25783,2516126,317.7999,120,1
25784,2516206,278.2,80,1
25785,2516266,258.4,60,1
25786,2516422,353.4401,156,1
25787,2516494,270.28,72,1
25788,2516618,321.7599,124,1
25789,2516730,309.88,112,1
25790,2516790,258.4,60,1
25791,2516906,313.8399,116,1
25792,2516954,246.52,48,1
25793,2517050,294.04,96,1
25794,2517182,329.6799,132,1
25795,2517242,258.4,60,1
25796,2517310,266.32,68,1
25797,2517362,250.48,52,1
25798,2517450,286.12,88,1
25799,2517550,298.0,100,1
25800,2517670,317.7999,120,1
25801,2517806,333.64,136,1
25802,2517946,337.6,140,1
25803,2518062,313.8399,116,1
25804,2518138,274.24,76,1
25805,2518270,329.6799,132,1
25806,2518326,254.44,56,1
25807,2518422,294.04,96,1
25808,2518546,321.7599,124,1
25809,2518630,282.16,84,1
25810,2518706,274.24,76,1
25811,2518790,282.16,84,1
25812,2518899,305.41,109,1
25813,2519011,309.88,112,1
25814,2519063,250.48,52,1
25815,2519143,278.2,80,1
25816,2519251,305.92,108,1
25817,2519391,337.6,140,1
25818,2519519,325.7199,128,1
25819,2519567,246.52,48,1
25820,2519651,282.16,84,1
25821,2519731,278.2,80,1
25822,2519827,294.04,96,1
25823,2519951,321.7599,124,1
25824,2520023,270.28,72,1
25825,2520095,270.28,72,1
25826,2520151,254.44,56,1
25827,2520235,282.16,84,1
25828,2520327,290.08,92,1
25829,2520427,298.0,100,1
25830,2520551,321.7599,124,1
25831,2520635,282.16,84,1
25832,2520735,298.0,100,1
25833,2520855,317.7999,120,1
25834,2520935,278.2,80,1
25835,2520995,258.4,60,1
25836,2521151,353.4401,156,1
25837,2521223,270.28,72,1
25838,2521347,321.7599,124,1
25839,2521460,309.3699,113,1
25840,2521520,258.4,60,1
25841,2521636,313.8399,116,1
25842,2521684,246.52,48,1
25843,2521780,294.04,96,1
25844,2521912,329.6799,132,1
25845,2521972,258.4,60,1
25846,2522040,266.32,68,1
25847,2522092,250.48,52,1
25848,2522180,286.12,88,1
25849,2522280,298.0,100,1
25850,2522400,317.7999,120,1
25851,2522536,333.64,136,1
25852,2522676,337.6,140,1
25853,2522792,313.8399,116,1
25854,2522868,274.24,76,1
25855,2523000,329.6799,132,1
25856,2523056,254.44,56,1
25857,2523152,294.04,96,1
25858,2523276,321.7599,124,1
25859,2523360,282.16,84,1
25860,2523436,274.24,76,1
25861,2523520,282.16,84,1
25862,2523628,305.92,108,1
25863,2523740,309.88,112,1
25864,2523792,250.48,52,1
25865,2523872,278.2,80,1
25866,2523980,305.92,108,1
25867,2524120,337.6,140,1
25868,2524248,325.7199,128,1
25869,2524296,246.52,48,1
25870,2524380,282.16,84,1
25871,2524460,278.2,80,1
25872,2524556,294.04,96,1
25873,2524680,321.7599,124,1
25874,2524752,270.28,72,1
25875,2524824,270.28,72,1
25876,2524880,254.44,56,1
25877,2524964,282.16,84,1
25878,2525056,290.08,92,1
25879,2525156,298.0,100,1
25880,2525280,321.7599,124,1
25881,2525364,282.16,84,1
25882,2525464,298.0,100,1
25883,2525584,317.7999,120,1
25884,2525664,278.2,80,1
25885,2525724,258.4,60,1
25886,2525880,353.4401,156,1
25887,2525952,270.28,72,1
25888,2526076,321.7599,124,1
25889,2526188,309.88,112,1
25890,2526248,258.4,60,1
25891,2526364,313.8399,116,1
25892,2526412,246.52,48,1
25893,2526508,294.04,96,1
25894,2526640,329.6799,132,1
25895,2526700,258.4,60,1
25896,2526768,266.32,68,1
25897,2526820,250.48,52,1
25898,2526908,286.12,88,1
25899,2527008,298.0,100,1
25900,2527128,317.7999,120,1
25901,2527264,333.64,136,1
25902,2527404,337.6,140,1
25903,2527520,313.8399,116,1
25904,2527596,274.24,76,1
25905,2527728,329.6799,132,1
25906,2527784,254.44,56,1
25907,2527880,294.04,96,1
25908,2528004,321.7599,124,1
25909,2528088,282.16,84,1
25910,2528164,274.24,76,1
25911,2528248,282.16,84,1
25912,2528356,305.92,108,1
25913,2528468,309.88,112,1
25914,2528520,250.48,52,1
25915,2528600,278.2,80,1
25916,2528708,305.92,108,1
25917,2528848,337.6,140,1
25918,2528976,325.7199,128,1
25919,2529024,246.52,48,1
25920,2529108,282.16,84,1
25921,2529188,278.2,80,1
25922,2529284,294.04,96,1
25923,2529408,321.7599,124,1
25924,2529480,270.28,72,1
25925,2529552,270.28,72,1
25926,2529608,254.44,56,1
25927,2529692,282.16,84,1
25928,2529784,290.08,92,1
25929,2529884,298.0,100,1
25930,2530008,321.7599,124,1
25931,2530092,282.16,84,1
25932,2530192,298.0,100,1
25933,2530312,317.7999,120,1
25934,2530392,278.2,80,1
25935,2530452,258.4,60,1
25936,2530608,353.4401,156,1
25937,2530680,270.28,72,1
25938,2530804,321.7599,124,1
25939,2530916,309.88,112,1
25940,2530976,258.4,60,1
25941,2531092,313.8399,116,1
25942,2531140,246.52,48,1
25943,2531236,294.04,96,1
25944,2531368,329.6799,132,1
25945,2531428,258.4,60,1
25946,2531496,266.32,68,1
25947,2531548,250.48,52,1
25948,2531636,286.12,88,1
25949,2531736,298.0,100,1
25950,2531856,317.7999,120,1
25951,2531992,333.64,136,1
25952,2532132,337.6,140,1
25953,2532248,313.8399,116,1
25954,2532324,274.24,76,1
25955,2532456,329.6799,132,1
25956,2532512,254.44,56,1
25957,2532608,294.04,96,1
25958,2532732,321.7599,124,1
25959,2532816,282.16,84,1
25960,2532892,274.24,76,1
25961,2532976,282.16,84,1
25962,2533084,305.92,108,1
25963,2533196,309.88,112,1
25964,2533248,250.48,52,1
25965,2533328,278.2,80,1
25966,2533436,305.92,108,1
25967,2533576,337.6,140,1
25968,2533704,325.7199,128,1
25969,2533752,246.52,48,1
25970,2533836,282.16,84,1
25971,2533916,278.2,80,1
25972,2534012,294.04,96,1
25973,2534136,321.7599,124,1
25974,2534208,270.28,72,1
25975,2534280,270.28,72,1
25976,2534336,254.44,56,1
25977,2534420,282.16,84,1
25978,2534512,290.08,92,1
25979,2534612,298.0,100,1
25980,2534736,321.7599,124,1
25981,2534820,282.16,84,1
25982,2534920,298.0,100,1
25983,2535040,317.7999,120,1
25984,2535120,278.2,80,1
25985,2535180,258.4,60,1
25986,2535336,353.4401,156,1
25987,2535408,270.28,72,1
25988,2535532,321.7599,124,1
25989,2535644,309.88,112,1
25990,2535704,258.4,60,1
25991,2535820,313.8399,116,1
25992,2535868,246.52,48,1
25993,2535964,294.04,96,1
25994,2536096,329.6799,132,1
25995,2536156,258.4,60,1
25996,2536224,266.32,68,1
25997,2536276,250.48,52,1
25998,2536364,286.12,88,1
25999,2536465,297.49,101,1
26000,2536585,317.7999,120,1
26001,2536721,333.64,136,1
26002,2536861,337.6,140,1
26003,2536977,313.8399,116,1
26004,2537053,274.24,76,1
26005,2537185,329.6799,132,1
26006,2537241,254.44,56,1
26007,2537337,294.04,96,1
26008,2537461,321.7599,124,1
26009,2537545,282.16,84,1
26010,2537621,274.24,76,1
26011,2537705,282.16,84,1
26012,2537813,305.92,108,1
26013,2537925,309.88,112,1
26014,2537977,250.48,52,1
26015,2538057,278.2,80,1
26016,2538165,305.92,108,1
26017,2538305,337.6,140,1
26018,2538433,325.7199,128,1
26019,2538481,246.52,48,1
26020,2538565,282.16,84,1
26021,2538645,278.2,80,1
26022,2538741,294.04,96,1
26023,2538865,321.7599,124,1
26024,2538937,270.28,72,1
26025,2539009,270.28,72,1
26026,2539065,254.44,56,1
26027,2539149,282.16,84,1
26028,2539241,290.08,92,1
26029,2539341,298.0,100,1
26030,2539465,321.7599,124,1
26031,2539549,282.16,84,1
26032,2539649,298.0,100,1
26033,2539769,317.7999,120,1
26034,2539849,278.2,80,1
26035,2539909,258.4,60,1
26036,2540065,353.4401,156,1
26037,2540137,270.28,72,1
26038,2540261,321.7599,124,1
26039,2540373,309.88,112,1
26040,2540433,258.4,60,1
26041,2540549,313.8399,116,1
26042,2540597,246.52,48,1
26043,2540693,294.04,96,1
26044,2540825,329.6799,132,1
26045,2540885,258.4,60,1
26046,2540953,266.32,68,1
26047,2541005,250.48,52,1
26048,2541093,286.12,88,1
26049,2541193,298.0,100,1
26050,2541313,317.7999,120,1
26051,2541449,333.64,136,1
26052,2541589,337.6,140,1
26053,2541705,313.8399,116,1
26054,2541781,274.24,76,1
26055,2541913,329.6799,132,1
26056,2541969,254.44,56,1
26057,2542065,294.04,96,1
26058,2542189,321.7599,124,1
26059,2542273,282.16,84,1
26060,2542349,274.24,76,1
26061,2542433,282.16,84,1
26062,2542541,305.92,108,1
26063,2542653,309.88,112,1
26064,2542705,250.48,52,1
26065,2542785,278.2,80,1
26066,2542893,305.92,108,1
26067,2543033,337.6,140,1
26068,2543161,325.7199,128,1
26069,2543209,246.52,48,1
26070,2543293,282.16,84,1
26071,2543373,278.2,80,1
26072,2543469,294.04,96,1
26073,2543593,321.7599,124,1
26074,2543665,270.28,72,1
26075,2543737,270.28,72,1
26076,2543793,254.44,56,1
26077,2543877,282.16,84,1
26078,2543969,290.08,92,1
26079,2544069,298.0,100,1
26080,2544193,321.7599,124,1
26081,2544277,282.16,84,1
26082,2544377,298.0,100,1
26083,2544497,317.7999,120,1
26084,2544577,278.2,80,1
26085,2544637,258.4,60,1
26086,2544793,353.4401,156,1
26087,2544865,270.28,72,1
26088,2544989,321.7599,124,1
26089,2545101,309.88,112,1
26090,2545161,258.4,60,1
26091,2545277,313.8399,116,1
26092,2545325,246.52,48,1
26093,2545421,294.04,96,1
26094,2545553,329.6799,132,1
26095,2545613,258.4,60,1
26096,2545681,266.32,68,1
26097,2545733,250.48,52,1
26098,2545821,286.12,88,1
26099,2545921,298.0,100,1
26100,2546041,317.7999,120,1
26101,2546177,333.64,136,1
26102,2546317,337.6,140,1
26103,2546433,313.8399,116,1
26104,2546509,274.24,76,1
26105,2546641,329.6799,132,1
26106,2546697,254.44,56,1
26107,2546793,294.04,96,1
26108,2546917,321.7599,124,1
26109,2547001,282.16,84,1
26110,2547077,274.24,76,1
26111,2547161,282.16,84,1
26112,2547269,305.92,108,1
26113,2547381,309.88,112,1
26114,2547433,250.48,52,1
26115,2547513,278.2,80,1
26116,2547621,305.92,108,1
26117,2547761,337.6,140,1
26118,2547889,325.7199,128,1
26119,2547937,246.52,48,1
26120,2548021,282.16,84,1
26121,2548101,278.2,80,1
26122,2548197,294.04,96,1
26123,2548321,321.7599,124,1
26124,2548393,270.28,72,1
26125,2548465,270.28,72,1
26126,2548521,254.44,56,1
26127,2548605,282.16,84,1
26128,2548697,290.08,92,1
26129,2548797,298.0,100,1
26130,2548921,321.7599,124,1
26131,2549005,282.16,84,1
26132,2549105,298.0,100,1
26133,2549225,317.7999,120,1
26134,2549305,278.2,80,1
26135,2549365,258.4,60,1
26136,2549521,353.4401,156,1
26137,2549593,270.28,72,1
26138,2549717,321.7599,124,1
26139,2549829,309.88,112,1
26140,2549889,258.4,60,1
26141,2550005,313.8399,116,1
26142,2550053,246.52,48,1
26143,2550149,294.04,96,1
26144,2550281,329.6799,132,1
26145,2550341,258.4,60,1
26146,2550409,266.32,68,1
26147,2550461,250.48,52,1
26148,2550549,286.12,88,1
26149,2550649,298.0,100,1
26150,2550769,317.7999,120,1
26151,2550905,333.64,136,1
26152,2551045,337.6,140,1
26153,2551161,313.8399,116,1
26154,2551237,274.24,76,1
26155,2551369,329.6799,132,1
26156,2551425,254.44,56,1
26157,2551521,294.04,96,1
26158,2551645,321.7599,124,1
26159,2551729,282.16,84,1
26160,2551805,274.24,76,1
26161,2551889,282.16,84,1
26162,2551997,305.92,108,1
26163,2552109,309.88,112,1
26164,2552161,250.48,52,1
26165,2552241,278.2,80,1
26166,2552349,305.92,108,1
26167,2552489,337.6,140,1
26168,2552617,325.7199,128,1
26169,2552665,246.52,48,1
26170,2552749,282.16,84,1
26171,2552829,278.2,80,1
26172,2552925,294.04,96,1
26173,2553049,321.7599,124,1
26174,2553121,270.28,72,1
26175,2553193,270.28,72,1
26176,2553249,254.44,56,1
26177,2553333,282.16,84,1
26178,2553425,290.08,92,1
26179,2553525,298.0,100,1
26180,2553649,321.7599,124,1
26181,2553733,282.16,84,1
26182,2553833,298.0,100,1
26183,2553953,317.7999,120,1
26184,2554033,278.2,80,1
26185,2554093,258.4,60,1
26186,2554249,353.4401,156,1
26187,2554321,270.28,72,1
26188,2554445,321.7599,124,1
26189,2554557,309.88,112,1
26190,2554617,258.4,60,1
26191,2554733,313.8399,116,1
26192,2554781,246.52,48,1
26193,2554877,294.04,96,1
26194,2555009,329.6799,132,1
26195,2555069,258.4,60,1
26196,2555137,266.32,68,1
26197,2555189,250.48,52,1
26198,2555277,286.12,88,1
26199,2555377,298.0,100,1
26200,2555497,317.7999,120,1
26201,2555633,333.64,136,1
26202,2555773,337.6,140,1
26203,2555889,313.8399,116,1
26204,2555965,274.24,76,1
26205,2556097,329.6799,132,1
26206,2556153,254.44,56,1
26207,2556249,294.04,96,1
26208,2556373,321.7599,124,1
26209,2556457,282.16,84,1
26210,2556533,274.24,76,1
26211,2556617,282.16,84,1
26212,2556725,305.92,108,1
26213,2556837,309.88,112,1
26214,2556889,250.48,52,1
26215,2556969,278.2,80,1
26216,2557077,305.92,108,1
26217,2557217,337.6,140,1
26218,2557345,325.7199,128,1
26219,2557393,246.52,48,1
26220,2557477,282.16,84,1
26221,2557557,278.2,80,1
26222,2557653,294.04,96,1
26223,2557777,321.7599,124,1
26224,2557849,270.28,72,1
26225,2557921,270.28,72,1
26226,2557977,254.44,56,1
26227,2558061,282.16,84,1
26228,2558153,290.08,92,1
26229,2558253,298.0,100,1
26230,2558377,321.7599,124,1
26231,2558461,282.16,84,1
26232,2558561,298.0,100,1
26233,2558681,317.7999,120,1
26234,2558761,278.2,80,1
26235,2558821,258.4,60,1
26236,2558977,353.4401,156,1
26237,2559049,270.28,72,1
26238,2559173,321.7599,124,1
26239,2559285,309.88,112,1
26240,2559345,258.4,60,1
26241,2559461,313.8399,116,1
26242,2559509,246.52,48,1
26243,2559605,294.04,96,1
26244,2559737,329.6799,132,1
26245,2559797,258.4,60,1
26246,2559865,266.32,68,1
26247,2559917,250.48,52,1
26248,2560005,286.12,88,1
26249,2560105,298.0,100,1
26250,2560225,317.7999,120,1
26251,2560361,333.64,136,1
26252,2560501,337.6,140,1
26253,2560617,313.8399,116,1
26254,2560693,274.24,76,1
26255,2560825,329.6799,132,1
26256,2560881,254.44,56,1
26257,2560977,294.04,96,1
26258,2561101,321.7599,124,1
26259,2561185,282.16,84,1
26260,2561261,274.24,76,1
26261,2561345,282.16,84,1
26262,2561453,305.92,108,1
26263,2561565,309.88,112,1
26264,2561617,250.48,52,1
26265,2561697,278.2,80,1
26266,2561805,305.92,108,1
26267,2561945,337.6,140,1
26268,2562073,325.7199,128,1
26269,2562121,246.52,48,1
26270,2562205,282.16,84,1
26271,2562285,278.2,80,1
26272,2562381,294.04,96,1
26273,2562505,321.7599,124,1
26274,2562577,270.28,72,1
26275,2562649,270.28,72,1
26276,2562705,254.44,56,1
26277,2562789,282.16,84,1
26278,2562881,290.08,92,1
26279,2562981,298.0,100,1
26280,2563105,321.7599,124,1
26281,2563189,282.16,84,1
26282,2563289,298.0,100,1
26283,2563409,317.7999,120,1
26284,2563489,278.2,80,1
26285,2563549,258.4,60,1
26286,2563705,353.4401,156,1
26287,2563777,270.28,72,1
26288,2563901,321.7599,124,1
26289,2564013,309.88,112,1
26290,2564073,258.4,60,1
26291,2564189,313.8399,116,1
26292,2564237,246.52,48,1
26293,2564333,294.04,96,1
26294,2564465,329.6799,132,1
26295,2564525,258.4,60,1
26296,2564593,266.32,68,1
26297,2564645,250.48,52,1
26298,2564733,286.12,88,1
26299,2564833,298.0,100,1
26300,2564953,317.7999,120,1
26301,2565089,333.64,136,1
26302,2565229,337.6,140,1
26303,2565345,313.8399,116,1
26304,2565421,274.24,76,1
26305,2565553,329.6799,132,1
